Experiment,Participant,HighValueColumn,NumAlt,LowDim,HighDim,Product,Order,Choice
1,R_3mk4TA1hkht00Rs,1,2,30-40,100-90,Backpack,TC,C
1,R_2tckocRXPWQXemm,1,2,60-70,100-90,Backpack,TC,T
1,R_xmuyloF6diZPqwh,1,3,40-50,100-90,Grills,TCD,T
1,R_2DLyQSvl5mS7sb1,1,3,60-70,100-90,Grills,TCD,D
1,R_1N2DKRKWGCr2qDX,1,3,50-60,100-90,Grills,TCD,T
1,R_9ufQhps10NpQY0N,1,2,70-80,100-90,Backpack,TC,C
1,R_2qqi2cf4Pcf3rxc,1,3,40-50,100-90,Grills,TCD,C
1,R_yWlrSwHsAbvzknn,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_1je1iHiMn9J2vzU,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_3DqOiXTGpnzzcGt,1,2,70-80,100-90,Backpack,TC,C
1,R_aXk5q34TGPfm5Pz,1,3,50-60,100-90,Backpack,TCD,C
1,R_3Hizr73bh4yPF4W,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_2rI4o61Zl60CWty,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_1d3Ss5tgWnDkBeC,1,3,40-50,100-90,Grills,TCD,C
1,R_3fBtSOVU4eLx8wP,1,2,50-60,100-90,Mp 3 players,TC,C
1,R_z2vreWJ8yNirSRr,1,2,70-80,100-90,Grills,TC,T
1,R_3J2ujl9oYmnpk2Z,1,2,60-70,100-90,Grills,TC,C
1,R_3F38SveKZXqFqBW,1,3,70-80,100-90,Mp 3 players,TCD,T
1,R_3rIO01xm0dD2nJF,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_24MCsDgdTbzSV9A,1,2,30-40,100-90,Grills,TC,T
1,R_33gqlpXCdfiAX1k,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_2VJht8I9cFen3MV,1,3,50-60,100-90,Grills,TCD,C
1,R_CkUmu5gexpmzLCp,1,2,60-70,100-90,Backpack,TC,T
1,R_3fICeJHbAxbO2N7,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_1CvH9Z0SjFfAyLY,1,2,60-70,100-90,Grills,TC,C
1,R_12xbDuk8sjcKdKc,1,3,30-40,100-90,Backpack,TCD,C
1,R_2aPN8LgRCq3xAKQ,1,2,50-60,100-90,Grills,TC,T
1,R_1ohB1vihddOQSVD,1,3,70-80,100-90,Grills,TCD,C
1,R_3mb3OZT74tcdtWV,1,3,30-40,100-90,Grills,TCD,C
1,R_77EbVejlzhn27At,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_UgW1drhI5biylpv,1,2,60-70,100-90,Grills,TC,C
1,R_2fm7uwWvPXf5HHP,1,2,30-40,100-90,Grills,TC,C
1,R_12ipVCiKz6eTx2A,1,3,60-70,100-90,Mp 3 players,TCD,T
1,R_2ald6yk6t1cQSux,1,3,30-40,100-90,Mp 3 players,TCD,T
1,R_yr5rRHVwuhFXmx3,1,3,30-40,100-90,Backpack,TCD,C
1,R_1eVFEiUxsRbg94E,1,3,30-40,100-90,Grills,TCD,T
1,R_pnutBALd48Tg8k9,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_2txlbGgfs42owNH,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_1Egmj6Ro1ZqWujA,1,2,60-70,100-90,Backpack,TC,C
1,R_3MgLlpSMN4En9k1,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_5yvjqbQFuPPNN5L,1,3,40-50,100-90,Backpack,TCD,C
1,R_270YBJowlLx7WsW,1,3,50-60,100-90,Backpack,TCD,C
1,R_2TFemT15oo4459n,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_BQDrXw2VtRRDZdv,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_TpSMsxwmW88huXT,1,2,70-80,100-90,Backpack,TC,C
1,R_2rVm7XplXkNMeuB,1,3,50-60,100-90,Backpack,TCD,C
1,R_TiRWvu9ut5StBIt,1,2,60-70,100-90,Grills,TC,T
1,R_2CTxMiQA660Xb7P,1,3,40-50,100-90,Backpack,TCD,C
1,R_2XhvBow7krxF6OU,1,3,70-80,100-90,Grills,TCD,C
1,R_1EbrXrTiVSQTS1t,1,3,50-60,100-90,Backpack,TCD,C
1,R_2dgp53UefnIVXYF,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_11dOgIzfIOBky25,1,2,50-60,100-90,Backpack,TC,C
1,R_3iKbjCoCReuGYC7,1,2,40-50,100-90,Grills,TC,C
1,R_1CgxUZr58hR2ZuO,1,3,60-70,100-90,Grills,TCD,C
1,R_6FEEG3sxe7iLySd,1,2,50-60,100-90,Mp 3 players,TC,C
1,R_1kNzGiIQDn6Hpkn,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_pFrGPWSx2QinAJj,1,3,70-80,100-90,Mp 3 players,TCD,C
1,R_0Ujsz6dPev0NTFf,1,3,40-50,100-90,Backpack,TCD,C
1,R_1dvqEXe73wfIiaX,1,3,30-40,100-90,Grills,TCD,T
1,R_2atqixvPxYo1U8D,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_aarD9Dz568Cc4dX,1,2,50-60,100-90,Backpack,TC,T
1,R_BzgpbgGgeMPV41X,1,2,60-70,100-90,Backpack,TC,C
1,R_2eaGzP7HXFzuDcl,1,3,30-40,100-90,Backpack,TCD,C
1,R_2cv056Dz6sH7frH,1,2,30-40,100-90,Grills,TC,T
1,R_1KoG2Snr3rqPi1n,1,2,70-80,100-90,Grills,TC,C
1,R_zf0LBR4I00IDniN,1,2,50-60,100-90,Grills,TC,C
1,R_20UImBC2TPhApWg,1,2,40-50,100-90,Grills,TC,C
1,R_1jCYeBOIeEjYaqg,1,3,30-40,100-90,Mp 3 players,TCD,T
1,R_2f9zqpm3uqd5Sdb,1,3,30-40,100-90,Backpack,TCD,C
1,R_1pRVpkvrgPgHfI3,1,3,70-80,100-90,Mp 3 players,TCD,T
1,R_BLeotX8wFQj8BWx,1,3,40-50,100-90,Grills,TCD,C
1,R_22SyztOr3amAWoi,1,3,30-40,100-90,Backpack,TCD,T
1,R_2dWGGyOzPbBurFK,1,2,40-50,100-90,Grills,TC,T
1,R_brBJG3p4YyjAyWd,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_9TznNIuFptBy04p,1,2,50-60,100-90,Backpack,TC,C
1,R_3RxyjNH8BBLRzoV,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_cuVqRkI6ykeII5b,1,2,70-80,100-90,Grills,TC,C
1,R_3lPpHO3VUjURhIS,1,2,40-50,100-90,Backpack,TC,C
1,R_viso2qQxJxWB8xX,1,3,40-50,100-90,Grills,TCD,C
1,R_1im4MLVswtKuwaV,1,3,30-40,100-90,Grills,TCD,D
1,R_1NE5lFTtGcfRMtg,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_1EX0n5VfbvXQljn,1,3,70-80,100-90,Mp 3 players,TCD,C
1,R_2a8mT3TGZl3NNit,1,2,70-80,100-90,Backpack,TC,C
1,R_29agEwHl6XSz60P,1,3,60-70,100-90,Grills,TCD,T
1,R_1qX87NyXYfleG7f,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_2zAp1lfyL2cGZ6J,1,3,40-50,100-90,Backpack,TCD,T
1,R_1dfP8W1f545qZOx,1,3,70-80,100-90,Mp 3 players,TCD,T
1,R_2zYLyrXG4ydCQpu,1,3,70-80,100-90,Backpack,TCD,C
1,R_3KqkQBbUfo79bB0,1,3,70-80,100-90,Grills,TCD,T
1,R_3MANrfwl3e3Vioi,1,2,30-40,100-90,Grills,TC,T
1,R_1hE9QXe08T7uAzl,1,3,40-50,100-90,Backpack,TCD,T
1,R_3sBnUcjoOU9G8HH,1,2,30-40,100-90,Backpack,TC,C
1,R_3hxsW1PQAWMMiRv,1,3,40-50,100-90,Mp 3 players,TCD,C
1,R_31ZZR5xAHouyU2K,1,3,50-60,100-90,Backpack,TCD,C
1,R_1r0UJMhoeUUALtl,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_2E4fvOrZFAoeemt,1,3,50-60,100-90,Grills,TCD,C
1,R_1pT0hVPk9Y6poOB,1,3,50-60,100-90,Backpack,TCD,C
1,R_1Klh5jUGFgK5VoI,1,3,50-60,100-90,Backpack,TCD,T
1,R_u4WkAUIrTzyj4Fb,1,2,40-50,100-90,Backpack,TC,T
1,R_2WvC3r3hQSjn4DC,1,3,60-70,100-90,Mp 3 players,TCD,T
1,R_3fPn7LMguCXyxdF,1,3,50-60,100-90,Grills,TCD,C
1,R_3Mrhx3uT5wp4REA,1,2,50-60,100-90,Backpack,TC,C
1,R_10Ou68wmE9Cb4Hb,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_2fkRPcE7LR9fzna,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_RgB97mz8N9BWsdX,1,2,70-80,100-90,Backpack,TC,C
1,R_6RVNlXwmwKr8Cd3,1,2,40-50,100-90,Grills,TC,T
1,R_3DdPpKDeqBMALaG,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_1QxCHjHFFesYFwg,1,2,40-50,100-90,Mp 3 players,TC,T
1,R_3LZQ3kzI2LABSWY,1,3,30-40,100-90,Backpack,TCD,C
1,R_3JIOB6FN2IDorTA,1,3,60-70,100-90,Mp 3 players,TCD,T
1,R_2fwin1zYILQgnVo,1,2,40-50,100-90,Grills,TC,C
1,R_3PzBPJKfa8drKpP,1,3,40-50,100-90,Grills,TCD,C
1,R_3sgho0M0tWVErBC,1,2,70-80,100-90,Grills,TC,T
1,R_3nUCiuTPi18TfjN,1,2,70-80,100-90,Backpack,TC,C
1,R_XsL0M5Q0HlLEndv,1,2,50-60,100-90,Mp 3 players,TC,C
1,R_27BUwEjX8znwXFA,1,2,70-80,100-90,Grills,TC,T
1,R_23UlCxjPTuJ1IUm,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_OJSnfRRYkQkr0eB,1,2,40-50,100-90,Backpack,TC,C
1,R_2zIT1fTkA2kZtaq,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_29aaANYxJXisCa2,1,3,50-60,100-90,Mp 3 players,TCD,C
1,R_T77jj7uI7BMED85,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_2BzgTYxR5yEtSZG,1,2,70-80,100-90,Backpack,TC,C
1,R_2alVc5zV2ogAeYE,1,2,60-70,100-90,Backpack,TC,C
1,R_u4UGJDftkMgcJrj,1,2,40-50,100-90,Mp 3 players,TC,T
1,R_242glpG0fSuG8Zf,1,3,50-60,100-90,Grills,TCD,T
1,R_1nPDarwP7Ze2SVJ,1,2,50-60,100-90,Grills,TC,C
1,R_XTDM2cD8aaBsE8N,1,2,60-70,100-90,Grills,TC,C
1,R_3nAzXCP5UcXSiCq,1,2,50-60,100-90,Grills,TC,T
1,R_3kNtIqDBJD4CnwL,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_5btQggxMHi13MC5,1,2,60-70,100-90,Backpack,TC,T
1,R_u50pFYsCsblWpAR,1,3,60-70,100-90,Grills,TCD,C
1,R_Z47KUU3kO0Rwhm9,1,3,60-70,100-90,Backpack,TCD,T
1,R_r8tOLVyWvjnd2oN,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_3gRsvwjIBpCc4my,1,3,50-60,100-90,Grills,TCD,C
1,R_1jg4NzxM9RhHgWr,1,3,70-80,100-90,Mp 3 players,TCD,C
1,R_A7BndlleTDfsPnz,1,2,30-40,100-90,Grills,TC,T
1,R_2rZRUa2b7m2FbRj,1,3,60-70,100-90,Grills,TCD,T
1,R_2WPzb2JivETliTh,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_25QuDHI1WdjrOU2,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_2xys1heQncuMS4l,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_3ptiOl9qzC1Yb2F,1,2,60-70,100-90,Backpack,TC,C
1,R_sHZzDYG2BYkIjPH,1,2,40-50,100-90,Grills,TC,C
1,R_3D2xO5bYaFUfaNn,1,2,60-70,100-90,Backpack,TC,C
1,R_9oUQ1lI7k6UJKEN,1,3,50-60,100-90,Backpack,TCD,C
1,R_1PYkkcgluHUTLku,1,3,70-80,100-90,Mp 3 players,TCD,T
1,R_1gnWJMSdu680Qot,1,3,50-60,100-90,Backpack,TCD,C
1,R_3n8y9eAWpWFbqrp,1,2,30-40,100-90,Grills,TC,T
1,R_2YmSis5RKGanh5x,1,2,60-70,100-90,Backpack,TC,C
1,R_3KPDD0pzHFwzOgM,1,2,70-80,100-90,Grills,TC,C
1,R_XzbaZg8grPfMKEV,1,2,60-70,100-90,Backpack,TC,C
1,R_2VPBVmbO124b9Or,1,3,40-50,100-90,Backpack,TCD,T
1,R_1pKytwwliZJImsG,1,3,50-60,100-90,Grills,TCD,C
1,R_u2oTvgEabXs1aKd,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_2z8YpVVMh6BoOxQ,1,2,40-50,100-90,Grills,TC,C
1,R_23awgefessVzFPk,1,3,30-40,100-90,Backpack,TCD,T
1,R_XEOkt4sTRMX7293,1,3,40-50,100-90,Grills,TCD,T
1,R_2YtAREvl8cX2Fum,1,3,30-40,100-90,Grills,TCD,D
1,R_TvH7en6arUBn0cN,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_3RqmDxHsCuWCrbm,1,2,70-80,100-90,Backpack,TC,T
1,R_271dTWfl4L2bqb3,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_2t4lz7IwCSS4l0W,1,3,50-60,100-90,Mp 3 players,TCD,C
1,R_3jeNG5juSu2Y8Xb,1,3,40-50,100-90,Backpack,TCD,C
1,R_2sTtWG6wurOnMSO,1,2,40-50,100-90,Mp 3 players,TC,T
1,R_3RagP6rUxDvY3Rv,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_XC9ohSvCS4t2wdb,1,3,40-50,100-90,Backpack,TCD,C
1,R_3Dkfj62Y1HoYceL,1,3,30-40,100-90,Mp 3 players,TCD,T
1,R_31TX2VlZFdAOz2F,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_2QfHet3kMlH68gp,1,2,40-50,100-90,Backpack,TC,C
1,R_1EiYNwHknqGPDSs,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_1gSf1McyJX9v7QM,1,3,30-40,100-90,Grills,TCD,C
1,R_1QDGBNcJqQOTqPK,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_6G3iVbompX5hJ0l,1,2,60-70,100-90,Grills,TC,T
1,R_bBep60x7aclMvQd,1,3,50-60,100-90,Backpack,TCD,C
1,R_2c0fg28bUUuiSU3,1,3,40-50,100-90,Mp 3 players,TCD,C
1,R_1QGuSZ1ubauqon3,1,2,30-40,100-90,Grills,TC,C
1,R_2aP7wAxSxRGGfpG,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_2EisUob6pmvRcDI,1,2,50-60,100-90,Grills,TC,T
1,R_yjCzF7OkifioJfr,1,2,50-60,100-90,Grills,TC,T
1,R_3LZo3JlE4RTPa7x,1,2,30-40,100-90,Backpack,TC,C
1,R_1lxUpXNwwzfAknz,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_b3i70NlNbHkyOeR,1,3,50-60,100-90,Grills,TCD,T
1,R_b7OO5kJpH1q8QcV,1,2,50-60,100-90,Backpack,TC,C
1,R_CaBOaUyp8tDMGkx,1,3,40-50,100-90,Grills,TCD,C
1,R_3lGD3Uo1rJXEkMH,1,3,70-80,100-90,Backpack,TCD,C
1,R_3HZeEnGGMVLUIbI,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_1Oitd8nPgrwe7mQ,1,2,30-40,100-90,Backpack,TC,C
1,R_3D8cvkllMquoRO4,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_1FxOvg615rl4ZvJ,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_BPurS4D9YifQbQt,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_2DZzSl0qakwvJGh,1,2,70-80,100-90,Backpack,TC,C
1,R_XTmhwJj4J7DcM13,1,2,60-70,100-90,Grills,TC,C
1,R_vTBVBDZENzbFfot,1,3,60-70,100-90,Backpack,TCD,T
1,R_8IJa84D6AwGI8p3,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_3F24TXJJvSdBQNz,1,3,70-80,100-90,Grills,TCD,C
1,R_295lTg9XOugJsre,1,3,30-40,100-90,Backpack,TCD,C
1,R_3Ht2dnJXyck57ii,1,3,60-70,100-90,Backpack,TCD,C
1,R_3oZwuh0gO9pih4r,1,2,60-70,100-90,Grills,TC,C
1,R_51NHrKrIeKitD3z,1,3,70-80,100-90,Grills,TCD,C
1,R_0rNy75AaffxP1kZ,1,2,40-50,100-90,Backpack,TC,C
1,R_3R3IcnypqpZsJSM,1,2,50-60,100-90,Backpack,TC,T
1,R_1ib1W6jX0NEde0V,1,2,30-40,100-90,Grills,TC,C
1,R_3fI9SjeHMc5OXCW,1,3,30-40,100-90,Backpack,TCD,T
1,R_0cGSXOb1QkUvyCJ,1,2,50-60,100-90,Backpack,TC,C
1,R_3MnTfnukfBDTwt6,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_2SoYdYqEMdmfbnk,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_1NsTsv2mpdtQmvC,1,3,70-80,100-90,Grills,TCD,C
1,R_3NDM1Ofa14c0wHj,1,3,30-40,100-90,Backpack,TCD,T
1,R_1DNhpcsS8S6XQIc,1,3,30-40,100-90,Backpack,TCD,T
1,R_1hzDbl0M1cRyMyC,1,2,40-50,100-90,Grills,TC,C
1,R_yD6KCxrWxGCbEEp,1,2,60-70,100-90,Backpack,TC,T
1,R_WBbdmeW8cWyAzO9,1,3,40-50,100-90,Backpack,TCD,C
1,R_2CdoV6PhkgKBfH2,1,3,70-80,100-90,Grills,TCD,T
1,R_1LbxFV11s5ZdMnB,1,2,70-80,100-90,Grills,TC,T
1,R_1jMKHhixGZscEiZ,1,3,60-70,100-90,Backpack,TCD,T
1,R_3M69QVcIqnxbKRr,1,2,40-50,100-90,Grills,TC,T
1,R_2EzQzIVN7GrwM8l,1,3,50-60,100-90,Grills,TCD,T
1,R_3LkeR3vEFkICql2,1,3,30-40,100-90,Mp 3 players,TCD,T
1,R_1C3iGRVJQpGFze7,1,2,30-40,100-90,Grills,TC,T
1,R_25FquBSO0267BC7,1,2,30-40,100-90,Backpack,TC,T
1,R_1rAHtBoZIobtCUS,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_1rljfrkS8LKAaXa,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_5gvmqGCovYD9CqB,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_DvgIXNP5VrpnmIV,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_W6Zdo4XKvzZArkt,1,3,40-50,100-90,Mp 3 players,TCD,C
1,R_eG5SnFXSILyCDQJ,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_3Ms2Dl4k2kPa124,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_2q3likBMSQ9RYNP,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_SIPdNeXvKlbuMDv,1,3,40-50,100-90,Backpack,TCD,C
1,R_2Bfn1tbL3NrZh0U,1,2,30-40,100-90,Backpack,TC,C
1,R_Df1uYcQFl3Stv4B,1,2,70-80,100-90,Grills,TC,T
1,R_2rSeQA5Gc1AdlmS,1,2,70-80,100-90,Grills,TC,C
1,R_2uwhjg3PllG0y9o,1,3,60-70,100-90,Grills,TCD,T
1,R_1LnPxlH1DTtfCxz,1,3,30-40,100-90,Backpack,TCD,C
1,R_3HUefH6cHULhJoI,1,2,70-80,100-90,Backpack,TC,T
1,R_8dCBxF8WwxSIYQ9,1,2,70-80,100-90,Backpack,TC,T
1,R_1hyjwQ1HZRiGfIc,1,2,40-50,100-90,Backpack,TC,T
1,R_3ef4UfUl2NL5bac,1,2,40-50,100-90,Mp 3 players,TC,T
1,R_3Izi50Hkj4aQFzj,1,2,50-60,100-90,Grills,TC,T
1,R_ZyjGOH2igIzialj,1,3,30-40,100-90,Grills,TCD,C
1,R_1hRU27Oos1hCAwa,1,3,60-70,100-90,Backpack,TCD,T
1,R_3kEQblbqd0vvilx,1,3,70-80,100-90,Mp 3 players,TCD,C
1,R_x33nLnr5nQbhAZP,1,3,50-60,100-90,Grills,TCD,C
1,R_2YlBhILSJdYbrBI,1,2,40-50,100-90,Backpack,TC,T
1,R_27eduJItxnK0Ftr,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_3lXM0jYFlFJVa6o,1,3,30-40,100-90,Grills,TCD,T
1,R_2ZWEZdDgQdGRKfm,1,2,70-80,100-90,Grills,TC,T
1,R_DkFpGjCuS1JnHSV,1,2,50-60,100-90,Mp 3 players,TC,T
1,R_1r1QY0VhBo3ospG,1,2,30-40,100-90,Backpack,TC,C
1,R_2ZESkpa2fCZGJXo,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_PtBLrVmYl0aalLH,1,3,70-80,100-90,Grills,TCD,T
1,R_1LerZDj5HSQaPX8,1,3,60-70,100-90,Backpack,TCD,T
1,R_29SUxO4HWWqQpdD,1,3,60-70,100-90,Backpack,TCD,T
1,R_1CxpGheXguxVT2l,1,3,50-60,100-90,Mp 3 players,TCD,C
1,R_1XhNH5WQzAS1FxT,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_2mjfWH86ZWShRfz,1,2,50-60,100-90,Grills,TC,T
1,R_8j2CxfktNlRq8I9,1,2,70-80,100-90,Backpack,TC,T
1,R_UfDw8iX5yc2ewYV,1,3,30-40,100-90,Grills,TCD,C
1,R_1NkKbkzXyyILjPh,1,3,70-80,100-90,Mp 3 players,TCD,C
1,R_3HM5bsr60Q45JPh,1,3,60-70,100-90,Grills,TCD,C
1,R_pyDaNgnIEZdQmLD,1,2,40-50,100-90,Grills,TC,C
1,R_2e869FlnmS3LaTI,1,3,40-50,100-90,Backpack,TCD,T
1,R_2bIxhzTxGQhFSq9,1,2,30-40,100-90,Grills,TC,C
1,R_2qrwe9qtObSMhDT,1,2,60-70,100-90,Grills,TC,C
1,R_3KZ0Np9DqgtMQz4,1,3,40-50,100-90,Backpack,TCD,C
1,R_1obgiDeSQwv0LPZ,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_W7YA3oPmaK5TeVj,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_2DYaHGpIHIi8iCY,1,2,30-40,100-90,Backpack,TC,C
1,R_2tyhfwxhiaVenQl,1,3,70-80,100-90,Grills,TCD,C
1,R_WvMdoNDvs5NZcxX,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_3plJGLHQQA5MBX5,1,2,30-40,100-90,Grills,TC,C
1,R_cBxsctqwruX00UN,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_3hscIjz4NiULFg2,1,2,50-60,100-90,Backpack,TC,C
1,R_3MPvlbSd42PktOl,1,3,40-50,100-90,Grills,TCD,T
1,R_1QK1foG9zPNotJc,1,3,50-60,100-90,Backpack,TCD,C
1,R_3Jg9Ztv0136ZxGH,1,3,40-50,100-90,Grills,TCD,T
1,R_2UbAYPlfXbMbp7x,1,2,40-50,100-90,Mp 3 players,TC,C
1,R_2YRrPvEPIwRbkuv,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_1ZxX4CCXbzGmGJj,1,2,60-70,100-90,Grills,TC,T
1,R_3hxVy3SCnzVEwVJ,1,2,50-60,100-90,Backpack,TC,C
1,R_bKtm7xMDRYPAv2F,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_20NHgAIVmpBZL06,1,2,50-60,100-90,Mp 3 players,TC,C
1,R_1d0nUe8vryO2kjw,1,3,60-70,100-90,Grills,TCD,T
1,R_2axVcaHXuaAkjgY,1,3,30-40,100-90,Grills,TCD,T
1,R_barbR8a3ChuIqDT,1,3,70-80,100-90,Mp 3 players,TCD,T
1,R_2tDwWXz9eYuRRPb,1,2,50-60,100-90,Grills,TC,C
1,R_2dSIRzdxkC1CkRP,1,3,60-70,100-90,Backpack,TCD,C
1,R_3MapbqqdFk2w20K,1,3,50-60,100-90,Grills,TCD,C
1,R_2AGdu39Vou3ArZg,1,2,60-70,100-90,Backpack,TC,C
1,R_3dG1fHFOsQiutXU,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_4I8jvZ5tfuQa3VD,1,3,60-70,100-90,Mp 3 players,TCD,T
1,R_3NOEUJZshMrPV47,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_1Fs6b1tFFo44c2q,1,3,30-40,100-90,Backpack,TCD,C
1,R_28OM9NqyEtnrkgA,1,2,60-70,100-90,Mp 3 players,TC,C
1,R_3HNVHxyvLLxy0EY,1,2,70-80,100-90,Grills,TC,C
1,R_1lrz9fyqtbvyNey,1,3,70-80,100-90,Grills,TCD,C
1,R_2fjNRYz3lt4ie3L,1,3,40-50,100-90,Mp 3 players,TCD,C
1,R_9nKczHopuSCERlD,1,2,40-50,100-90,Grills,TC,C
1,R_DCfCy34B5u8GLPH,1,3,50-60,100-90,Backpack,TCD,C
1,R_1IRipInYDHSbjc2,1,2,30-40,100-90,Backpack,TC,C
1,R_1cTiA89P1rfe889,1,3,50-60,100-90,Backpack,TCD,C
1,R_1Nuh1YRnfmw4jbr,1,2,70-80,100-90,Backpack,TC,T
1,R_zYwUGehe3G5JFmh,1,2,40-50,100-90,Backpack,TC,C
1,R_1ovB19MK4ZrQUXl,1,2,50-60,100-90,Backpack,TC,T
1,R_3nj6oTcMVMEx7G1,1,2,70-80,100-90,Mp 3 players,TC,C
1,R_8x1DC6M4sEXkMzD,1,3,30-40,100-90,Grills,TCD,C
1,R_2xRYOHWendohbuT,1,3,40-50,100-90,Mp 3 players,TCD,T
1,R_55WiUrgN0YfUOPv,1,3,60-70,100-90,Mp 3 players,TCD,C
1,R_3Grztiis0ZXHYan,1,2,40-50,100-90,Backpack,TC,C
1,R_A6Gb7gzvcxhN3ah,1,3,60-70,100-90,Grills,TCD,T
1,R_2cAREOnXlXDBJpQ,1,3,50-60,100-90,Grills,TCD,C
1,R_33lOHza9Y9mL4Ju,1,2,30-40,100-90,Mp 3 players,TC,C
1,R_31bFaL48qJibKK1,1,2,50-60,100-90,Backpack,TC,C
1,R_sNe5aeICRypPhpD,1,2,60-70,100-90,Grills,TC,T
1,R_3fJEPO8uvChGfXm,1,2,50-60,100-90,Grills,TC,C
1,R_273XTQZlVGuQ4YJ,1,3,30-40,100-90,Backpack,TCD,C
1,R_2f0BormAIo6vVJ9,1,2,30-40,100-90,Mp 3 players,TC,T
1,R_25Fb9FHPAglXy6T,1,3,30-40,100-90,Grills,TCD,C
1,R_tXkh04dOWzHFTNL,1,3,60-70,100-90,Backpack,TCD,C
1,R_pmy5MMfuHgbKSvn,1,3,70-80,100-90,Grills,TCD,C
1,R_1jeNyVO4WDsI5mK,1,3,30-40,100-90,Mp 3 players,TCD,C
1,R_1o51H9oVCOUC5Xn,1,2,30-40,100-90,Grills,TC,C
1,R_OdmUGLD88Rc85ix,1,2,60-70,100-90,Backpack,TC,T
1,R_1ItUbqhnejUo9Ue,1,3,60-70,100-90,Grills,TCD,T
1,R_3ozrpWbIh9LMO5N,1,2,70-80,100-90,Mp 3 players,TC,T
1,R_3nwvOI0UKDiHZAv,1,2,50-60,100-90,Backpack,TC,C
1,R_1NFIYNzqdZQtjgv,1,3,50-60,100-90,Mp 3 players,TCD,T
1,R_1QoSQI7tMSs9ex7,1,3,40-50,100-90,Mp 3 players,TCD,C
1,R_2X5wynQvIlBtXWc,1,2,30-40,100-90,Grills,TC,C
1,R_1Ebo3hJyJuCSa64,1,3,50-60,100-90,Backpack,TCD,C
